97,4,4,4,"I3","JGN","pdbk","IF008",,37,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 3/4",,"ZH013","14",0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,400000,4.00000,,,,,,#n,#n
402,4,4,4,"WIF3","NIA","pdbk","IF008",,75,2.00000,"1",,,"20180315","20180706",0.00340,"Gruppen 1/2",,"HS013","14",0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,,#n,#n
398,4,4,4,"WIF3","FRA","pdbk","IF008",,75,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 3/4",,"HS013","14",0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,400000,4.00000,,,,,,#n,#n
100,8,8,8,"I5","SBT","prxs","TI109",,40,8.00000,"jan",,,"20180315","20180706",0.01360,"Gruppe 2, 8.12.,15.12",,"TI109",,0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,800000,8.00000,,,,,,#n,#n
101,8,8,8,"I5","UHR","prxs","ZH018",,54,8.00000,"jan",,,"20180315","20180706",0.02720,"Gruppe 1, 8.12.,15.12.",,"ZH018",,0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,800000,8.00000,,,,,,#n,#n
101,8,8,0,"AIF5","UHR","prxsa","ZH018",,0,8.00000,"jan",,,"20180315","20180706",0.02720,"Gruppe 1, 8.12.,15.12.",,"ZH018",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,800000,8.00000,,,,,,#n,#n
102,4,4,4,"I5","MES","pm","HS013",,40,0.23500,"oktnov",,,"20180315","20180706",0.00040,"6.10. - 17.11.",,"ZH018",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,3508,0.03508,,,,,,#n,#n
103,4,4,4,"AIF3","FRA","pdbk","IF008",,20,2.00000,"2",,,"20180315","20180706",0.00340,"gKW",,"TI107","14",0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,,#n,#n
485,2,2,2,"WIF3","GPL","itc","HS013",,75,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
354,2,2,2,"WIF3","SLZ","secw","HS013",,75,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
105,7,7,7,"I5","BRN","itr","HS013",,115,0.41200,"dez",,,"20180315","20180706",0.00140,"24.11.,1.12.,12.1.,19.1.",,"ZH018",,,,"aBn",,,,,,,,,,0,0,,,,,6140,0.06140,,,,,,#n,#n
105,7,7,0,"WIF3","BRN","itrw","HS013",,0,0.41200,"dez",,,"20180315","20180706",0.00140,"24.11.,1.12.,12.1.,19.1.",,"ZH018",,,,"aBn",,,,,,,,,,0,0,,,,,6140,0.06140,,,,,,#n,#n
108,2,2,2,"I7","PLK","proz","ZH003",,52,2.00000,,,,"20180315","20180706",0.00680,,,"ZH003",,0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,,#n,#n
108,2,2,0,"AIF7","PLK","proza","ZH003",,0,2.00000,,,,"20180315","20180706",0.00680,,,"ZH003",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
110,4,4,4,"I7","PLK","pproz","IF013",,40,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 1/2",,,"14",0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,400000,4.00000,,,,,,#n,#n
597,4,4,4,"AIF7","PLK","pproz","IF013",,12,2.00000,"2",,,"20180315","20180706",0.00340,"gKW (für 5. Sem.)",,"TI103","14",0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,,#n,#n
111,4,4,4,"AIF7","PLK","pproz","IF013",,12,2.00000,"2",,,"20180315","20180706",0.00340,"gKW",,"TI103","14",0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,,#n,#n
112,4,4,4,"fwpf","GBL","skript","ZH003",,0,2.00000,"2",,,"20180315","20180706",0.00340,"gKW",,"ZH003",,0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,,#n,#n
113,4,4,4,"fwpf","GBL","pskript","IF014",,0,2.00000,"1",,,"20180315","20180706",0.00340,"uKW",,,"14",0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,,#n,#n
116,4,4,4,"awpf","etwi","sem","TI107",,0,4.00000,,,,"20180315","20180706",0.00680,,,,,,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
117,1,1,1,"SP BA","MSR","spb",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,0,16777215,"Bfn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
539,2,2,2,"I6","UHR","sem","TI107",,40,2.00000,,,,"20180315","20180706",0.00340,,,"ZH003",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
120,3,3,3,"I6","JGN","sem","TI107",,40,3.00000,,,,"20180315","20180706",0.00510,"Termine nach Vereinbarung",,"ZH003",,,,"aBn",,,,,,3,,,,0,0,,0,0,,300000,3.00000,,,,,,#n,#n
121,3,3,3,"I7","MCK","sem","TI103",,40,3.00000,,,,"20180315","20180706",0.00510,,,,,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,,#n,#n
557,3,3,3,"I7","HMN","sem","TI107",,40,3.00000,,,,"20180315","20180706",0.00510,"Termine nach Vereinbarung",,"TI107",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,,#n,#n
350,3,3,3,"I7","SBT","sem","TI107",,40,0.17700,"nov",,,"20180315","20180706",0.00030,"Termine nach Vereinbarung",,"TI107",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,2631,0.02631,,,,,,#n,#n
123,4,4,4,"I7","EDE","bwli","ZH003",,40,4.00000,,,,"20180315","20180706",0.00680,,,"ZH003",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
124,4,4,4,"fwpf","HLL","lux","TI105/TI123",,0,2.00000,"1",,,"20180315","20180706",0.00340,"uKW",,"ZH003","14",0,16777215,"aBfn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
125,4,4,4,"AIF1","UHR","pprg","IF016",,35,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 1/2",,"ZH005","14",0,16777215,"aBfn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
127,4,4,4,"AIF1","Koller","ingma","HS007",,35,4.00000,,,,"20180315","20180706",0.00680,,,"HS009",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
128,2,2,2,"AIF1","Koller","ümat","ZH005",,35,2.00000,,,,"20180315","20180706",0.00340,"Gruppe M3",,"ZH005",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
396,2,2,2,"AIF1","Dieterle","tm","HS007",,35,1.00000,"1",,,"20180315","20180706",0.00170,"uKW",,"ZH005",,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
130,2,2,2,"AIF1","Dieterle","tm","HS007",,35,2.00000,,,,"20180315","20180706",0.00340,,,"ZH005",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
131,2,2,2,"AIF1","Dieterle","ütm","HS007",,35,1.00000,"2",,,"20180315","20180706",0.00170,"gKW",,"ZH005","14",,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
132,2,2,2,"AIF1","ivv","get","HS007",,35,1.00000,"1",,,"20180315","20180706",0.00170,"uKW",,"ZH005","14",,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
133,2,2,2,"AIF1","ivv","get","HS007",,35,2.00000,,,,"20180315","20180706",0.00340,,,"ZH005",,0,16777215,"aBfn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
134,2,2,2,"AIF1","ivv","üget","HS007",,35,1.00000,"2",,,"20180315","20180706",0.00170,"gKW, Gr. E4",,"HS109","14",0,16777215,"aBfn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
74,4,4,4,"AIF2","FRA","pprg","IF016",,25,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 1/2",,"ZH005","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,,#n,#n
135,2,2,2,"AIF2","Koller","phys","A0.02",,25,1.00000,"2",,,"20180315","20180706",0.00170,"gKW",,"ZH005","14",0,16777215,"aBfn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
136,4,4,4,"AIF2","Koller","phys","A0.02",,25,4.00000,,,,"20180315","20180706",0.00680,,,"ZH005",,0,16777215,"aBfn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
137,2,2,2,"AIF2","Koller","üphy","A0.02",,25,1.00000,"1",,,"20180315","20180706",0.00170,"Gruppe P3",,"ZH005","14",0,16777215,"aBfn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
146,4,4,4,"IM2","JGN","pvdbk","IF008",,26,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 1/2",,"TI107","14",,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
362,2,2,2,"IM1","UHR","wsec","TI107",,15,2.00000,,,,"20180315","20180706",0.00340,,,"TI107",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
422,4,4,4,"IM1","UHR","pwsec","IF010",,15,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 1/2",,"TI107","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,,#n,#n
149,2,2,2,"IM2","SLZ","itpmm","TI107",,26,2.00000,,,,"20180315","20180706",0.00340,,,"TI107",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
150,4,4,4,"IM2","SLZ","üitpm","TI107",,26,2.00000,"2",,,"20180315","20180706",0.00340,"gKW",,"TI107",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
153,4,4,4,"W7","NAZ","it","HS001",,0,4.00000,,,,"20180315","20180706",0.00680,,,,,,,"Bn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
154,10,10,10,"ET/WI","wlf","et","TI107",,0,10.00000,,,,"20180315","20180706",0.01700,,,,,,,"aBn",,,,,,,,,,0,0,,,,,1000000,10.00000,,,,,,#n,#n
155,6,6,6,"ET/WI","etwi","et","HS013",,0,6.00000,,,,"20180315","20180706",0.01020,,,,,,,"aBn",,,,,,,,,,0,0,,,,,600000,6.00000,,,,,,#n,#n
156,2,2,2,"ET/WI","etwi","et","ZH018",,0,2.00000,,,,"20180315","20180706",0.00340,,,,,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
157,4,4,4,"MSE3","DOM","msem","ZH005",,0,4.00000,,,,"20180315","20180706",0.00680,,,"TI109",,,,"Bn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,,#n,#n
158,1,1,1,"SP MA","GBL","spm",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
159,1,1,1,"SP MA","HMN","spm",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
160,1,1,1,"SP MA","MSR","spm",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
161,1,1,1,"SP MA","NAZ","spm",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
162,1,1,1,"SP MA","SLZ","spm",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
163,1,1,1,"SP MA","SMR","spm",,,0,1.00000,,,,"20180315","20180706",0.00170,,,,,,,"Bn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
164,4,4,4,"AIF3","PLK","mbe1","TI107",,20,4.00000,,,,"20180315","20180706",0.01360,,,"TI107",,,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
164,4,0,0,"AIF3","PLK",,"TI125",,0,4.00000,,,,"20180315","20180706",0.01360,,,,,,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
166,2,2,2,"AIF3","Soika","reg","HS109",,20,2.00000,,,,"20180315","20180706",0.00340,,,"TI107",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
568,4,4,4,"AIF3","Breitenaßel","preg","LS103",,20,2.00000,"2",,,"20180315","20180706",0.00340,"Gruppe RT6",,"TI107","14",,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
366,4,4,4,"AIF3","giersch","preg","LS103",,20,2.00000,"1",,,"20180315","20180706",0.00340,"Gruppe RT7",,"TI107","14",,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
168,2,2,2,"AIF3","kreis","kue","HS009",,20,2.00000,,,,"20180315","20180706",0.00340,,,"TI107",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
169,2,2,2,"AIF3","kreis","kue","HS009",,20,1.00000,"2",,,"20180315","20180706",0.00170,"gKW",,"TI107","14",,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
170,2,2,2,"WIF1","BUJ","gdwi","HS013",,134,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
171,4,4,4,"WIF1","BUJ","ügdwi","ZH003",,134,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 3/4",,"HS013","14",,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
172,4,4,4,"WIF1","BUJ","ügdwi","ZH003",,134,4.00000,,,,"20180315","20180706",0.00680,"Gruppen 1/2",,"HS013","14",,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
559,4,4,4,"WIF1","WUC","engw","TI107",,134,2.00000,"1",,,"20180315","20180706",0.00340,"Gruppe 1",,"HS013","14",,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
561,4,4,4,"WIF1","WUC","engw","TI107",,134,2.00000,"1",,,"20180315","20180706",0.00340,"Gruppe 3",,"HS013","14",,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
173,4,4,4,"WIF1","WUC","engw","TI107",,134,2.00000,"2",,,"20180315","20180706",0.00340,"Gruppe 4",,"HS013","14",,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
174,4,4,4,"WIF1","WUC","engw","TI107",,134,2.00000,"2",,,"20180315","20180706",0.00340,"Gruppe 2",,"HS013","14",,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
593,2,2,2,"WIF1","lec","bwl","HS013",,134,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
177,2,2,2,"WIF1","lec","bwl","HS013",,134,2.00000,,,,"20180315","20180706",0.00340,"Ausweichtermine (nach Vereinbarung)",,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
178,2,2,2,"WIF1","barth","buc","HS013",,134,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
595,4,4,4,"IM2","BUJ","semm","TI107",,26,4.00000,,"weitere Termine n.V.",,"20180315","20180706",0.00680,"6.10. und 19.1.",,"TI107",,,,"Bn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
414,2,2,2,"IM1","HAU","semm","TI107",,15,2.00000,,,,"20180315","20180706",0.00340,,,"TI107",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
179,4,4,4,"IM2","JGN","semm","TI107",,26,4.00000,,,,"20180315","20180706",0.00680,,,"TI107",,,,"aBn",,,,,,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
183,4,4,4,"AIF4","FRA","palgo","IF016",,18,2.00000,"2",,,"20180315","20180706",0.00340,"gKW",,"ZH003","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,,#n,#n
184,2,2,2,"AIF4","PLK","dkoma","ZH003",,18,2.00000,,,,"20180315","20180706",0.00680,,,"ZH003",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
184,2,,0,,"PLK",,"TI125",,0,2.00000,,,,"20180315","20180706",0.00680,,,,,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
185,4,4,4,"AIF4","PLK","pdk","TI125",,18,2.00000,"1",,,"20180315","20180706",0.00340,"uKW",,"ZH003","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,,#n,#n
186,2,2,2,"AIF4","strohe","gauto","HS009",,18,1.00000,"1",,,"20180315","20180706",0.00170,"uKW",,"ZH003","14",,,"aBn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
187,2,2,2,"AIF4","strohe","gauto","HS009",,18,2.00000,,,,"20180315","20180706",0.00340,,,"ZH003",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
188,2,2,2,"AIF4","Princiotto","pgauto","LW024",,18,1.00000,"1",,,"20180315","20180706",0.00170,"Gruppe AT3",,"ZH003","14",,,"aBn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
191,4,4,4,"WIF2","WUC","engw","TI107",,75,2.00000,"1",,,"20180315","20180706",0.00340,"Gruppe W1",,"HS013","14",,,"Bn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,,#n,#n
194,4,4,4,"WIF2","WUC","engw","TI107",,75,2.00000,"2",,,"20180315","20180706",0.00340,"Gruppe W2",,"HS013","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,,#n,#n
609,4,4,4,"WIF2","WUC","engw","TI107",,75,2.00000,"1",,,"20180315","20180706",0.00340,"Gruppe W3",,"HS013","14",,,"Bn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,,#n,#n
193,4,4,4,"WIF2","WUC","engw","TI107",,75,2.00000,"2",,,"20180315","20180706",0.00340,"Gruppe W4",,"HS013","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,,#n,#n
195,2,2,2,"AIF3","kreis","ükue","HS009",,20,1.00000,"1",,,"20180315","20180706",0.00170,"uKW",,"TI107","14",,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
197,2,2,2,"I3","UHR","sec","ZH013",,37,2.00000,,,,"20180315","20180706",0.00340,,,"ZH013",,0,16777215,"aBfn",,,,,,,,,"3",0,0,,,,,200000,2.00000,,,,,,#n,#n
200,2,2,2,"WIF3","DOM","gpo","HS013",,115,2.00000,,,,"20180315","20180706",0.00680,,,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
200,2,2,0,"I7","DOM","gpo","HS013",,0,2.00000,,"FWPF",,"20180315","20180706",0.00680,,,"HS013",,,,"aBn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
320,4,4,4,"IM1","BUJ","maw","TI107",,15,4.00000,,,,"20180315","20180706",0.00680,,,"TI107",,,,"aBn",,,,1,1,4,,,,0,0,,0,0,,400000,4.00000,,,,,,#n,#n
319,4,4,4,"IM1","BUJ","bewi","TI107",,15,4.00000,,,,"20180315","20180706",0.00680,,,"TI107",,,,"aBn",,,,1,1,4,,,,0,0,,0,0,,400000,4.00000,,,,,,#n,#n
201,2,2,2,"IM1","SLZ","swq","TI107",,15,2.00000,,,,"20180315","20180706",0.00340,,,"TI107",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
202,4,4,4,"IM1","SLZ","üsq","TI107",,15,2.00000,"2",,,"20180315","20180706",0.00340,"gKW",,"TI107","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,,#n,#n
203,2,2,2,"AIF6","Koletzko","fwt","HS007",,16,1.00000,"2",,,"20180315","20180706",0.00170,"gKW",,,"14",,,"aBn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
204,2,2,2,"AIF6","Koletzko","fwt","HS007",,16,2.00000,,,,"20180315","20180706",0.00340,,,,,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
205,2,2,2,"AIF6","Koletzko","üfwt","LW024",,16,1.00000,"1",,,"20180315","20180706",0.00170,"FW1",,"ZH003","14",,,"aBn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
206,2,2,2,"AIF6","strohe","ank","HS009",,16,1.00000,"2",,,"20180315","20180706",0.00170,"gKW",,,"14",,,"aBn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
207,2,2,2,"AIF6","pütz","ank","HS009",,16,2.00000,,,,"20180315","20180706",0.00340,,,,,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
208,4,4,4,"WIF4","sft","muf","ZH003",,80,4.00000,,,,"20180315","20180706",0.00680,,,"HS013",,,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,,#n,#n
199,2,2,2,"WIF4","lec","kul","HS013",,80,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
210,2,2,2,"WIF4","SGM","or","ZH013",,0,2.00000,,,,"20180315","20180706",0.00340,,,"HS013",,,,"aBn",,,,1,1,,,,,0,0,,,,"FWPF",200000,2.00000,,,,,,#n,#n
601,4,4,4,"WIF4","SGM","por","IF016",,80,4.00000,,,,"20180315","20180706",0.00680,"Gruppen W3/W4",,"ZH003","14",,,"Bn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,,#n,#n
543,4,4,4,"WIF4","SGM","por","IF016",,80,4.00000,,,,"20180315","20180706",0.00680,"Gruppen W1/W2",,"ZH003","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,,#n,#n
260,4,4,4,"IM1","HOR","ego","TI109",,15,4.00000,,,,"20180315","20180706",0.01360,,,"TI109",,,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,,#n,#n
260,4,0,0,"IM1","HOR","ego","TI119",,0,4.00000,,,,"20180315","20180706",0.01360,,,,,,,"aBn",,,,,,4,,,,0,0,,0,0,,400000,4.00000,,,,,,#n,#n
262,3,3,3,"IM1","WUJ","itcons","TI107",,15,1.50000,"1",,,"20180315","20180706",0.00255,,,"TI107",,,,"aBn",,,,,,3,,,,0,0,,0,0,,150000,1.50000,,,,,,#n,#n
323,4,4,4,"IM1","MCK","mc","TI123",,15,4.00000,,,,"20180315","20180706",0.01360,,,"TI107",,,,"aBn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
323,4,0,0,"IM1","MCK","mc","TI109",,0,4.00000,,,,"20180315","20180706",0.01360,,,,,,,"aBn",,,,1,1,,,,,0,0,,,,,400000,4.00000,,,,,,#n,#n
213,2,2,2,"MSE1","DOM","ksysen","ZH003",,40,2.00000,,,,"20180315","20180706",0.00340,,,"ZH003",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
213,2,2,0,"IM1","DOM","ksysen","ZH003",,40,2.00000,,,,"20180315","20180706",0.00340,,,"ZH003",,,,"aBn",,,,1,1,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
325,4,4,4,"MSE1","DOM","psys","TI109",,40,2.00000,"1",,,"20180315","20180706",0.00680,"Gruppe 1",,"TI109","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,,#n,#n
325,4,4,0,"IM1","DOM","psys","TI109",,40,2.00000,"1",,,"20180315","20180706",0.00680,"Gruppe 1",,"TI109","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,,#n,#n
325,4,0,0,"MSE1","DOM","psysen","IF020",,0,2.00000,"1",,,"20180315","20180706",0.00680,"Gruppe 1",,"IF018","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,,#n,#n
325,4,0,0,"IM1","DOM","psysen","IF020",,0,2.00000,"1",,,"20180315","20180706",0.00680,"Gruppe 1",,"IF018","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,,#n,#n
214,4,4,4,"MSE1","DOM","psys","TI109",,25,2.00000,"2",,,"20180315","20180706",0.00680,"Gruppe 2",,"TI109","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,,#n,#n
214,4,0,0,"MSE1","DOM","psysen","IF020",,0,2.00000,"2",,,"20180315","20180706",0.00680,"Gruppe 2",,"IF018","14",,,"aBn",,,,,,4,,,,0,0,,0,0,,200000,2.00000,,,,,,#n,#n
215,2,2,2,"AIF6","Princiotto","üank","LW024",,16,1.00000,"1",,,"20180315","20180706",0.00170,"Gruppe AK1",,"ZH003","14",,,"Bn",,,,1,1,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
216,3,3,3,"MB","PLK","finf","LS027",,0,3.00000,,,,"20180315","20180706",0.00510,,,"LS027",,,,"Bn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,,#n,#n
217,2,2,2,"EM","rausch","esys","IF013",,0,2.00000,,,,"20180315","20180706",0.00340,,,,"14",,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
219,3,3,3,"AIF7","NAZ","sema","TI107",,12,3.00000,,,,"20180315","20180706",0.00510,"Termine nach Vereinbarung",,"TI103","14",,,"aBn",,,,,,,,,,0,0,,,,,300000,3.00000,,,,,,#n,#n
220,2,2,2,"AIF7","strohe","ktec","HS009",,12,2.00000,,,,"20180315","20180706",0.00340,,,"TI103",,,,"Bn",,,,,,,,,,0,0,,,,,200000,2.00000,,,,,,#n,#n
479,2,2,2,"AIF7","Princiotto","pktec","LW024",,12,1.00000,"1","Gr. KT3",,"20180315","20180706",0.00170,,,"TI103","14",,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
221,2,2,2,"AIF7","strohe","pktec","LW024",,12,1.00000,"2","Gr. KT2",,"20180315","20180706",0.00170,,,"TI103","14",,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
222,2,2,2,"AIF7","strohe","ktec","HS009",,12,1.00000,"2","gKW",,"20180315","20180706",0.00170,,,"TI103",,,,"aBn",,,,,,,,,,0,0,,,,,100000,1.00000,,,,,,#n,#n
